,Text
95414,Florida VERSUS POLUM ARCTICUM
95420,Lusitánico
95423,Gran Tartaría
95442,Cibala
95443,Quiuira
95523,Vango
95587,Sichu
95600,Villa de San Felipe
95602,valle de San Agustin
95650,SIRÁNDARO
95652,Guayameo
95669,Cuseo
95716,SlRANDA
95719,SIRANDA
95725,ZENBRUTA
95732,Patzquaro
95797,San Nicolás
95803,San Juan Etuquaro
95804,San Pedro Pitacoran
95805,Ascención
95806,Magdalena
95808,San Pedro Cuxaran
95831,administración
95990,Cusamala
96003,Ostuma
96046,Etuguaro
96094,CUSEO
96221,Güetamo
96247,Carapuato
96278,Cuyseo
96303,Minas del Espíritu Santo
96304,NECOTLAN
96306,Necotlan
96316,Mexico
96317,ciudad de Mechaocan
96330,Curo
96359,Jesús
96361,San Josepe
96387,Necotlantongo
96406,Matalzingo
96494,TINGÜINDIN
96497,Tingüindin
96590,ciudad de Pátzquaro
96605,reventones
96646,Jantumbo
96648,Sicuicho
96656,Guazambo
96658,Chara
96661,Tocumbo
96663,Tacazquaro
96665,Zunbimite
96667,Campa
96669,Huretiro
96671,Xacuripo
96699,Quanimo
96701,Querendan
96705,Ziriu
96708,Charato
96709,tierra colorada
96710,Tucumbo
96711,Guaguapo
96713,Tacatacangario
96714,Zumbimite
96715,Chumbimitiro
96717,Caringarao
96719,Ziuritiro
96720,Jacuripo
96721,Caricoricaro
96808,Tzintzoniguata
96809,mon­taña
97023,VILLA DE CELAYA
97026,Michoacan
97029,Concepción de Celaya
97035,Celaya
97041,Nuestra Señora de la Concepción de Celaya
97063,Villa de Celaya
97085,Apatzeo
97113,Villa de San Miguel
97127,l
97151,JUAN MARTIN Y BARAJAS
97152,Sierra de Santa María
97227,ACAMBARO
97273,boscajes
97333,Hueychiapan
97370,Acamba
97371,Acombaro
97374,Mechoacán
97405,Tarandaquao
97407,Chamaquero
97408,Menguaro
97409,Puro agua
97410,Chopiguaro
97411,Piritzeo
97412,Hamaco
97413,Urireo
97414,Cachones
97415,Parequaro
97416,Tacambaro
97417,La Barranca
97418,Aguas Calientes
97419,Agustín Apatzeo
97426,San Pedro Huecoreo
97427,Labor de Apatzeo el Alto
97429,Toquaro
97430,Los Pescadores
97431,Nacaztepeque
97432,Contepeque
97433,Pirihtsio
97434,San Juan Tehpaqua
97435,Huatzaquao
97436,Panaquao
97438,Cachandurio
97439,Paraquaro
97441,La Estancia de Tarimoro
97442,Huripitio
97443,Cuhnio
97444,Catsirehpeo
97447,Apatsio
97448,Portezuela
97449,Coroneo
97455,Ocareo
97458,Zinapequaro
97607,sierras de Agustín
97609,Agustín
97613,Xocoque
97616,sierra de Guaruato
97696,Iramoco
97712,alaguna
97761,San Juan Zinteo
97763,Marabatio
97765,Cazaquaran
97771,Caracheo
97773,Tustaran
97777,Charaquo
97778,Parhameliro
97779,Quiripeo
97782,Cabecera
97784,YURIRAPUNDARO
97787,Turamatachao
97789,Huriansao
97791,Tarecuato
97793,Manona
97795,Araceo
97797,Emenguaro
97799,Quiyaquio
97801,Coranbatio
97803,Parangueo
97805,Erahuqua
97807,Zumbao
97809,Corao
97811,Serano
97813,Pamaceo
97815,Sinequaro
97817,Charondiro
97908,Bella
97935,Tuluca
97987,Caranbatio
97988,Charaquao
97989,Huriangato
97991,Turecato
97992,Emenguro
97993,Manonaqua
97994,Zunbao
97996,Quiyavio
98000,Charondeo
98001,Taramamuchao
98002,Pumgüicuaro
98003,Parasgueo
98004,Erajamaqua
98007,Coracio Qüiripeo
98008,Santa María Pajanutio
98009,Trieturangua Cacaquaran
98010,Zundeseo Marabatio
98013,Quiseo
98117,XONOTLA
98119,Xonotla
98167,xonotla
98201,Huey Tlalpa
98205,Tlatlacotepeque
98303,localidad
98329,San Martín Tuzamapa
98330,Santiago Ehecatlan
98331,San Francisco Ayotuchco
98335,Hueytlalpa
98341,Tlatlacutepeque
98346,Tonatico
98447,montes peñascos
98451,Tlaquetzaltepec
98553,SAN MARTÍN TUZAMAPA
98578,provincia de Culiacan
98605,bosques
98637,Tuzamapan
98694,Tlaloctepetl
98773,SAN FRANCISCO
98833,Ayotuchco
98955,SANTIAGO
99028,Ecatlan
99044,sierrecillas
99231,tetela
99278,Santiago Tzacotlan
99390,San Juan Tututla
99392,San Esteban Quauhtenco
99394,San Francisco Tzotzonpan
99396,San Miguel Capulapan
99398,San Pedro Hueytentla
99400,Santiago Tonalapa
99419,Tlatlauhquitepec
99544,Zotola
99553,Nexmetoyan
99560,Cimayan
99730,SAN PEDRO HUEYTENTLAN
99746,SANTIAGO TONALAPAN
99758,Tonalapan
99767,SAN ESTEBAN
99784,Tzanaquauhtla
99788,Teoquauhtenco
99869,San Esteban
99890,cabeza de doctrina
100016,Sierra de Estrella
100159,SAN MIGUEL CAPULAPA
100241,Capulapan
100387,Sierra Tlemaiconoc
100392,Tenextepec
100494,SAN FRANCISCO ZUZUMBA
100568,Tzutzunpan
100679,Pohayo
100760,SAN JUAN TUTUTLA
100873,Tututla
100999,Chichaloya
101005,Xulocotepec
101008,Cotzoltepequec
101014,Xiuhcoatepequec
101108,TEPEACA
101118,ciudad de Tepeyacac
101141,Tepeyacac
101168,siete cuevas
101169,cabo
101175,baldíos
101198,arrabal
101201,Tlaytleque
101210,Atlicececan
101280,comarcanas
101321,Almagro
101361,Quecholac
101366,Santiago Tecalco
101371,amojonados
101414,Santiago Tecali
101451,hondura
101501,pradera
101562,Villa Rica
101578,Acatzingo
101678,ministerios
101714,nacimiento del agua
101719,Matlalcueitl
101738,Quauhtinchan
101755,fragoso
101788,Chiapulco
101798,Acultzingo
101808,Matlatlan
101831,Quimichitlan
101859,arenosa
101870,Tzacutlan
101880,San Juan Iztaquimaxtitlan
101890,Nopalucan
101912,Tlaitleque
102071,mesa
102142,Concepción
102144,Visitación
102145,Reyes
102150,San Bernardino
102151,San Buenaventura
102160,San Joaquín
102161,San Joaquín Quemolco
102175,San Mauricio
102186,Santa Apolonia
102192,Santa Justa
102195,Santa María de la Natividad
102197,Santa Margarita
102200,Santiago Acatlan
102243,Santo Agustín
102245,Santo Antonio
102248,Todos Santos
102255,Concepción de Nuestra
102257,Señora
102300,Aquecaleca
102305,Santísima Trinidad
102319,Sam Lorenzo
102571,Cholulan
102573,Calpan
102704,Nevada
102712,comarcamos
102730,San Jerónimo Alxoxhuacan
102752,Aolizapan
102761,Tlachac
102772,Alchichican
102787,Alxoxhuacan
103294,Teohuacan
103306,Oaxtepeque
103308,Izucan
103611,paraje
103623,TLACOTALPA
103625,Tlacotlalpa
103638,Cuetlaxtla
103656,Atlicintla
103661,Aguateupa
103662,Tlapazola
103663,Chuniapa
103666,Villa de Tuztla
103669,Villa de Cuetlaxtla
103677,Tlaliscoya
103682,tierra partida
103736,boca de la mar
103750,mangles
103854,Isla
103911,Conchihca
103912,San Andrés Tzaqualco
103913,Matlacapan
103914,Caxiapan
103915,Chuniapan
103916,Catemaco
103920,Coatzaqualco
104002,Tuztlantepeque
104025,Minchapa
104034,Tecolapa
104043,Acatemaco
104054,isleta
104077,Amatzcalapan
104081,Río de Cañas
104194,obispado de Guajaca
104226,VILLA DE CUETLAXTLA
104253,Guatusco
104400,MISANTLA
104432,Mazantla
104451,Veracruz Vieja
104497,Almería
104551,Chiconquiaco
104567,Mezcaltzingo
104589,Nanacatlan
104593,Pilopa
104597,Poztectlan
104829,Buena Vista
104901,Torre
104903,Jalatzingo
106525,HUEYTLALPA
106528,Güeytlalpa
106578,Hueytlalpan
106638,fuetes
106702,Chichicpahuatlan
106703,Olintlan
106705,Chimalco
106707,Chilchota
106708,Comapa
106709,Netotoniloyan
106710,Caxoacan
106711,Ocelonacaztla
106712,Atliquizayan
106713,Nestequilan
106714,Tuchtlan
106716,Huitzila
106717,Zongozotlan
106719,Tapayula
106721,Camoquauhtla
106730,Chachalintla
106734,Jujupango
106742,Tzotzocolco
106794,Chimalac
106799,Tlalotepec
107181,Huachinango
107366,derrumbaderos
107392,Xuxupango
107429,Tecpatlan
107430,Quatotola
107431,Amiztlan
107432,Coayango
107510,escabrosa
107844,Papantla
107916,Tuzapan
107952,Villa de Carrión
107955,Matlactonatico
108006,Río de San Pedro
108247,río de San Pedro
108276,QUAUTLATLAUCA
108277,HUEHUETLAN
108278,Quautlatlauca
108415,Zoyatitlanapa
108447,Totomeguacan
108469,Zoyapetlayo
108513,Tecutliapan
108528,Altitlan
108726,Huehuetzin
108817,Acapetlahuaca
108880,Totomihuacan
108900,Tlalocan
108907,Tetlilucan
108956,río de Atoyac
109089,Yepatlan
109127,CHOLULA
109198,ojos
109256,Tlaxcallan
109262,río Atoyac
109299,alquerigüelas
109317,alquerías
109346,Tullan Cholollan Tlachiuh Altepetl
109347,Tollam Cholollan
109348,tullan
109366,Tullan
109378,prado
109391,Tullantzinco
109401,Cholollan
109405,Tlachiuh Altepetl
109427,de Quetzalcoatl
109441,Tianquiznahuac
109585,metrópoli
109586,Roma
109587,la Meca
109827,Cholulla
109829,obispado de Tlaxcallan
109849,Iztactepetl
109864,Quauhtemallan
109866,Popayán
109868,Estrecho de Magallanes
109871,Quauhtemalla
110032,cantos
110141,Malacatepec
110328,Tlaxcalla
110491,CIUDAD DE LA VERACRUZ
110492,COMARCA
110540,Yucatán
110546,Villa Rica la Vieja
110552,Villa Rica de la Vera Cruz
110567,Puerto de San Juan de Ulúa
110577,Medellín
110589,río de la Veracruz
110669,comarca de la Veracruz
110687,Huitzilapan
110689,Río de Canoas
110690,Río de la Veracruz
110694,Nuevo Mundo
110698,Chachalaca
110726,Río de Medellín
110765,Extremadura
110776,valles de Atlixco
110804,Rinconada
110806,Itzcalpan
110815,Xamloluco
110817,Espiche
110819,Cotaxtla
110837,Otopa
110871,yermas
110889,collado
110898,cenagosos
111106,Cabo Verde
111409,abrigo
111427,golfete
111527,yerma
111540,anegadizo
111548,Sacrificios
111560,Isla de Sacrificios
111562,Isla Verde
111569,Pájaros
111577,Isla Blanca
111592,Isla Blanca de Antón Nizardo
111609,hondables
111616,hondable
111621,Surgidero del Palo
111623,Punta
111624,Antón Nizardo
111697,TISTLA
111698,MUCHITLAN
111705,Mo(c)hitlan
111716,Muchitlan
111895,Huapa
112323,AHUATLAN
112337,Texalocan
112452,Itzocan
112455,río grande de Atoyac
112456,provincia de Tlaxcala
112472,salinas de Piaztla
112476,provincia de Tepeyacac y Tecamachalco
112505,TEXALUCAN
112570,Texalucan
112607,Quauhtlatlaucan
112612,Tepexic de la Seda
112618,Tepexic
112639,Teopantlan
112659,provincia de Cuixco
112819,ZOYATITLANAPA
112872,Zoyatitlanapan
112888,Tenanco
112889,San Agustín Miahuatlan
112903,Quauhtlatlauca
113029,Villa de Carrión de Atlixco
113100,salinas de Zapotitlan
113158,COATZINCO
113166,Coatzinco
113180,Coatzingo
113236,Tepexi de la Seda
113328,Huitziltepetl
113334,Tizatepexitl
113339,Cochintepetl
113365,Huehueatl
113450,TEKANTO
113451,TEPAKAN
113453,ciudad de Mérida
113490,fontezuelas
113510,Tecanto
113511,Tekanto
113512,Tepacan
113513,Tepakan
113569,Yzamal
113570,Izamal
113652,Mayapan
113679,Teya
113681,Zuma
113682,Suma
113684,Tixcochoo
113685,Tixkochoh
113694,Quitilcum
113695,Citilcum
113697,Bocoba
113698,Bokoba
113754,lzamal
113784,Tikanto
113790,Tripakan
113791,Tipakam
113800,Chichenyza
113801,Chichen Itza
113806,Méjico
113808,Quauhtemalin
113810,Duapa
113859,cielo
113880,Mayapán
114062,Maní
114068,YALCON
114086,Yalcon
114114,caseríos
114117,cenote
114209,Ayuntamiento
114213,CITILCUM
114214,CABICHE
114220,Indias del mar Océano
114270,rios
114273,Quitelcum
114275,Cabiche
114331,cabecera de la doctrina
114337,Quitelcun
114429,Tiscocho
114430,Tixkokob
114435,Cacalchen
114436,Eguan
114437,Euan
114442,Bocabo
114535,Testipakan
114550,lnxico
114552,Quauthemal
114554,Monanapa
114594,Chíchenisa
114595,Chichen ltza
114808,Mani
114814,TIHOTZUC
114815,CHIKINDZONOT
114820,Gobernación de Yucatán
114822,mar Océano
114868,Canpeche
114874,Tishotzuc
114875,Tihotzuc
114876,Chiquincenote
114877,Chikindzonot
114883,encomiendas
114893,Cochoah
114894,Cochuah
114899,Tishotzuco
115002,cabos
115007,cenotes
115063,vil1a
115071,DZUDZAL
115072,CHALAMTE
115079,Zuzal
115080,Dzudzal
115081,Chalante
115082,Chalamte
115093,Quinchil
115094,Ahkinchel
115103,San Antonio de Yzarnal
115128,Pijilan
115129,Píxila
115134,Xanaba
115139,Yzarnal
115157,Tutoxio
115158,Tutul Xiu
115196,señorios
115254,paraíso
115486,Tucoh
115487,Tecoh
115601,KANPOCOLCHE
115602,CHOCHOLA
115631,puerto de Canpeche
115649,Mérida
115650,Tuchica
115651,Chican
115705,Zaquy
115706,Zaci
115763,guaymyles
115764,uaymil
115766,Chetemal
115767,Chetuma
115768,Bacalar
115774,Bakhalal
115788,Puerto de Caballos
115789,Golfo Dulce
115825,Canpo Colche
115826,Kanpocolche
115845,Canpocolche
115860,Can Po Colche
115872,Chochola
115901,Alcaldia Mayor
115907,Tezemín
115908,Tizimin
115917,Quiquil
115918,Kikil
116269,Havana
116270,Habana
116301,Campocolche
116372,MOTUL
116375,Mutul
116376,Motul
116424,Cabecera de doctrina
116432,guardianía
116439,Oqui
116440,Uci
116442,Telchaque
116443,Telchac
116445,Quini
116446,Kini
116448,Zemul
116449,Dzemul
116451,Tiscunchel
116452,Tixkuncheil
116454,Moxopipe
116455,Muxuppipp
117019,Obispado de Yucatán
117035,TEKIT
117053,Tequite
117054,Tekit
117063,Tequit
117087,Tutuxio
117093,Mama
117097,Many
117100,Teab
117101,Tiab
117110,piedra
117111,laja
117249,mar del norte
117264,Tepuco
117265,Puuc
117267,Yoca
117296,guertas
117381,Quite
117549,Diócesis
117628,tapaderos
117662,XOCEN
117665,Valladolid de Yucatán
117668,villa de Valladolid
117675,Adelantado
117683,Xoquen
117800,IZAMAL
117801,SANTA MARÍA
117864,Ysamal
117872,Cachupuy
117936,Sitepeche
117937,Sitilpech
117942,Tecal
117943,Tekal
117945,Quinimila
117946,Kimbila
117949,Pijila
117950,Pixila
117952,Susal
117956,Janaba
117960,Cantunil
117961,Kantunil
118005,Ahquin Chel
118100,Chichen Yyza
118353,Izama
118358,TABASCO
118367,Cozumel
118374,villa de la Vitoria
118375,Victoria
118426,Tamulte de la Barranca
118429,Tavasco
118453,Santa María de la Vitoria
118455,Tavasquillo
118456,Tabasquillo
118458,Aztapa Zaguatlan
118459,Astapa Zaguatán
118460,Xaguacapa Zaguatlan
118461,Jahuacapa Zaguatán
118462,Xalapa Zaguatlan
118463,Jalapa Zaguatán
118465,Tacotalpa
118466,Tapijulapa
118468,Puxcatan
118470,Oxolotan
118471,Tecomaxiaca
118472,Tecomajiaca
118473,Teapa
118478,Grijalva
118482,Taxagual
118483,Taxaual]
118484,Ocuil Zapotlan
118485,Olcuilzapotlan
118486,Tamulte de la Sabana
118487,Tamulte de las Sabanas
118488,Oxiacaque
118489,Ojiacaque]
118491,Pichucalco
118492,Anta
118493,Colico
118494,Culico
118495,Guimango
118496,Huimango
118497,Xalupa
118498,Jalupa
118499,Quaquilteupa
118500,Cuaquilteupa
118501,Santiago Zimatlan
118502,Santiago Cimatan
118503,Conduacan
118504,Cunduacan
118509,Omitlan
118510,Omitan
118511,Anaxoxoca
118512,Guavicalco
118514,Guatacalca
118515,Huatacalco
118516,Olguatitlan
118517,Olcuatitan
118518,Tuptla
118519,Tucta
118520,Chilateupa
118521,Mazateupa
118522,Taputzi
118524,Tecoluta
118525,Gueytalpa
118526,Huaitalpa
118527,Zoyatlaco
118528,Soyataco
118529,Mecavacan
118530,Mecoacan
118531,Ayapa
118532,Copilcoteutitlan
118533,Copilco Teotitan
118534,Ozeloteupa
118536,Poquiapa
118537,Boquiapa
118539,Ye Nuapa
118540,Iquinuapa
118541,Guimanguyllo
118542,Huimanguillo
118543,Copilco Zaqualco
118544,Copilco Zacualco
118552,Tepetitan
118554,Macuixpana
118555,Macuspana
118556,Tepitzintila
118557,Tepecentila
118563,Xonutla
118564,Jonuta
118565,Xicalango
118567,Popane
118568,Ozumacintla
118569,Usumacinta
118570,Petenecte
118571,Tenotzique
118572,Tenosique
118576,Chayala
118577,Ataztla
118578,Atasta
118603,río Ozumacintla
118605,Tepizintila
118611,Ozelotlan
118621,Chontalpa
118634,Nacapupuca
118635,Nacajuca
118661,Gueimango
118720,Ozelotan
118722,Tapixulapa
118735,Zaguatanes
118736,estan­cias
118746,Gneimango
118794,Tichel
118795,Tixchel
118813,río de Grixalva
118825,Santa Maria de la Victoria
118827,victoria
118838,Ocelotan
118859,Grixalva
118873,Dos Bocas
118902,estero
119017,Guazaqualco
119018,Coatzacoalco
119028,Coatza­coalco
119036,Teguantepe­que
119037,Tehuantepec
119098,Aztapa
119099,Astapa
119101,Xaguacapa
119102,Jahuacapa
119104,Jalapa
119140,Puscatan
119181,CHONTALPA
119183,Tamulte de la Zabana
119195,Oquilzapotan
119210,Ojiacaque
119221,Olguatitan
119259,Nacaxuxuca
119301,Zoiataco
119302,Soyotaco
119315,Mecaguacan
119329,Aiapa
119343,Teotitan Copilco
119354,Oceloteopa
119355,Oceloteapa
119401,Gueimanguillo
119414,Icnoapa
119428,Zacualco
119453,Cueitalpa
119465,Tapocingo
119606,Concluacan
119631,Quaquil Teupa
119645,Tazagual
119646,Taxaual
119656,TEPETITAN
119723,Yztapa
119745,Petenete
119753,Tanocie
119764,Chaiala
119789,SACALACA
119790,TAHMUY
119828,Ciudad Real de Chiapa
119851,San Francisco de Canpeche
119862,copules
119863,cupul
119919,Zacalac
119920,Sacalaca
119944,Cazalac
119984,Tamuy
119985,Tahmuy
120076,TEXOCO
120077,TECAY
120078,SODZIL
120089,Tezoco
120090,Texoco
120091,Tecar
120092,Tecay
120093,Zosil
120094,Sodzil
120104,villa de Zequi
120107,Zaqui
120163,Tecemi
120174,Tecai
120248,CANSAHCAB
120266,Canzahcab
120267,Cansahcab
120271,Canzacabo
120282,Cizontun
120283,Dzidzantun
120307,Zizontun
120315,Yobam
120316,Yobain
120320,Cinmche
120321,Sinanche
120325,Ocuy
120330,Mozotul
120334,Ocny
120349,Tutuxiu
120357,Canalcahcab
120358,Canalsacab
120359,Cancahcab
120369,Canal Cahcab
120394,caballerías
120427,Teco
120439,Quepeche
120440,Cehpech
120450,Cancacabo
120463,Canzacab
120465,Zizotun
120467,Obain
120700,DZIDZANTUN
120718,Quinche
120744,Cicontun
120769,Chichen Yza
120772,ciudad de Mayapan
121164,EKBALAM
121220,chiquincheles
121221,chikinchel
121234,Chuaca
121235,Chauac-Ha
121318,Chauae-Ha
121343,Zaquiual
121344,Zaciual
121370,accopules
121371,ahcupul
121374,tacees
121375,tases
121376,Cochua
121446,villa de Salamanca
121455,Tiquibalon
121456,Ekbalam
121468,Tiquibalom
121475,Tecemyn
121483,Hunucu
121484,Kunucu
121485,Yalcoba
121574,Ek Balon
121591,Eke Balon
121643,Copul
121644,Cupul
121713,KIKIL
121749,Yaxcaba
121781,Huhbilchen
121782,Chuyubchuuen
121790,Dioya
121791,Dzidzya
121842,SOTUTA
121843,TIBOLON
121846,Zotuta
121847,Sotuta
121859,Tibolon
121886,Tiscacal
121887,Tixcacal
121893,Mopila
121897,Cahcaba
121898,Sahcaba
121901,Tabi
121907,Yarcaba
121913,Tiuzih
121914,Usil
121925,Cotuta
121931,Zututhai
121993,Hocaba
121994,Zamal
122335,CHUBULNA
122336,HUNUCMA
122337,TIXKOKOB
122338,NOLO
122339,MOCOCHA
122340,BUCTZOTZ
122365,Chubulna
122366,Hunacama
122367,Hunucma
122368,Tixcocob
122370,Nolo
122371,Mococha
122372,Tabuzoz
122373,Buctzotz
122490,Zizal
122491,Sisal
122535,Chacan
122536,Chakan
122546,Zihonchen
122547,Sihunchen
122548,Yabacu
122549,Yabacuy
122559,Zumahal
122560,Samahil
122569,Quehpeche
122618,Ecmul
122619,Ekmul
122621,Yaxcucul
122622,Yaxkukul
122639,Concal
122640,Conkal
122647,ciuidad
122651,Aquinchel
122733,Mohocha
122735,Tahbuckok
122763,TABI
122764,CHUNHUHUB
122807,Thio
122808,Tiho
122809,Ciho
122810,Siho
122857,Zututa
122873,San Francisco de Campeche
122876,Salamanca de Bacalar
122886,villa de Bacalar
122905,serrezuela
122970,villas de Valladolid
122974,villa de Santa María de la Victoria
122987,Zachi
123005,Vayacuz
123006,Popox
123007,Pobox
123008,Cachenup
123009,Kanchunup
123032,Tibolom
123043,Chunhuhub
123054,Petu
123055,Peto
123072,Chunhub
123078,Haacilchen
123079,Haasilchen
123080,Polyut
123081,Polyuc
123082,Tecuxubche
123083,Tikuxubche
123084,Tiho Bonche
123085,Tihobonche
123090,Cochuuas
123113,Chicheniza
123366,SANTA MARÍA DE LA VICTORIA
123368,Villa de Santa Maria de la Victoria
123369,Villa de Santa Maria de la Vitoria
123376,provincias de Yucathán
123401,Potonchan
123414,río de Grijalva
123420,Santiago de Cuba
123528,río Grijalva
123549,Tacanis
123558,Jonutla
123562,río de Iztapa
123564,Xonutla [Jonuta
123573,Tenotzic
123580,Yucathan
123589,puerto de Términos
123591,río de Puerto Real
123593,Escondido
123602,Tamulte
123613,Macuizpana
123660,provincias de Yucathan
123661,Yuca­tán
123787,Gicalango
123799,Yucathán
123809,ciudad de la Vera Cruz
123921,isla de Términos
123928,villa de Tabasco
123931,Puerto Real
123932,Puerto Escondido
123936,lagunas de Términos
123945,San Pablo a Términos
123947,Atazta
123966,villa del Espíritu Santo
123968,Guazacualco
124050,dos bocas
124066,Roberto
124073,río de Puerto Escondido
124089,Ayacachapa
124095,Cimatlanes
124096,Cimatanes
124120,río de Dos Bocas
124160,Copilco
124169,Copilcos
124179,Coatzacoal
124182,villa de Guazacualco
124188,provincia Tavasco
124227,Vitoria
124251,villa de Medellín
124328,sierra Chontalpa
124686,Santa Elena
124701,Tabasco playa
124709,Garcia de Ledesma
124713,TZAMA
124715,villa de Balladolit
124739,Zama
124740,Tzama
124780,Muyl
124781,Muyil
124818,villa de Valladolit
124910,mesa de Zama
124924,isla de Mujeres
124929,Cotoche
124930,Catoche
124934,Desconocida
124942,bahía de la Ascención
124947,fondo límpio
124950,islas de San Martín
124962,puerto de Zama
124965,poco fondo
124977,río de Lagartos
124981,fondo limpio
124988,CACALCHEN
124989,YAXA
124990,SIHUNCHEN
125019,Teho
125089,pozos
125092,chen
125093,che'en
125125,Bocaba
125129,Quitilqum
125267,Cacalchén
125277,Yaxa
125301,Ozquzcab
125302,Oxkutzcab
125344,Cihunchen
125347,Nacama
125372,Cizal
125467,alto
125476,TEKOM
125477,ECAB
125498,Tecon [Tekom
125501,Ecabo
125502,Ecab
125515,Cabo
125517,Conyl [Conil
125527,Isla de Mujeres
125544,Conyl
125545,Conil
125564,Chancenote
125623,DZAN
125624,PANABCHEN
125625,MUNA
125649,Zan
125650,Dzan
125651,Panabchen
125652,Mona
125653,Muna
125681,Panabachen
125725,Yicman
125726,Yacman
125729,Puztunich
125730,Pustunich
125733,Cavi
125734,Kavil
125736,Oxcuzcab
125747,Calquini
125748,Calkini
125778,Muana
125950,llanuras
125975,DZONOT
125992,Dos Barrios
125993,la Sagra
125994,Toledo
126003,Sonot
126004,Dzonot
126009,Tetzimyn
126034,chikincheles
126055,chakan
126056,chak'an
126058,cenagales
126063,hok
126077,cisternas
126082,sonot
126083,ts'onoot
126119,cisterna
126198,Kinchel
126201,Tabuctzotz
126203,Silam
126204,Dzilam
126452,la Habana
126482,tierra l1ana
126603,Pole
126638,Cazaguastlan
126639,Acasaguastlan
126761,TIAB
126762,TIEK
126794,Teav
126796,Tiek
126801,Tiav
126803,Tiec
126823,Tutulxiu
126876,Tecax
126877,Tekax
126977,Uxmal
127213,SUCOPO
127253,Sequi
127257,provincías
127313,piedras
127414,Sucopo
127420,Tezemin
127421,Tizimín
127427,Zocopu
127450,Zucopo
127676,Tecemin
127713,mar llana
127715,MUXUPPIPP
127737,Quinacama
127738,Kinacama
127739,Moxopip
127847,molienjo
127848,molinejo
127871,ciudad Mayapan
128222,Cuerva
128290,CHAHUAC-HA
128291,CHICHIMILA
128292,CHANCENOTE
128329,villa de Tavasco
128351,Chanpoton [Champoton
128396,Chiquinchel [Chikinchel]
128410,Chiquinchel
128411,Chikinchel
128422,río de los Lagartos
128503,Chechimila
128504,Chichimila
128519,Tizno
128520,Tixcancal?
128524,Tecaz
128529,Temaza
128533,Holcol
128537,Tezamay
128538,Texam
128588,Confines
128729,Ciudad de Mérida
128764,Chauac
128768,Chiquínchel
128918,Val1adolid
128940,Cequí
128953,tierra rasa
128968,Zozil
129013,Chichiniza
129095,cabo de Cotoche
129120,SAMAHIL
129121,CALOTMUL
129130,Zamahil
129132,Calamud
129133,Calotmul
129163,República
129173,PIXOY
129175,villa de Balladolid
129182,Pijoy
129183,Pixoy
129200,Pijo
129232,montañaa
129289,VILLA DE VALLADOLID
129291,vila de Valladolid
129370,Piru
129371,Peru
129464,marina
129476,villa de Campeche
129495,Tepop
129505,Yzconti
129506,Tixconti
129681,tierra finne
129717,Cachua
129725,villa de Chuáca
129751,villa de Chuaca
129767,Chetumal
129771,Nueva Salamanca
129799,cenegales
129838,montosa
129847,trerra llana
129937,sujeta
129957,tierra adentro
129982,Yocajeque
129983,Yocah-Ek
129997,Holcoben
130003,puerto de Holcoben
130020,peñascales
130072,acopules
130077,Tacees
130078,Tases
130090,bahía de Conil
130236,Chemax
130432,Provincias
130565,Copules
130653,Bahía de la Ascensión
130711,dístrito
130734,Lagartos
131010,Chichinchel
131057,abadía
131157,DZICAB
131190,Zícal
131191,Dzicab
131277,TEMUL
131280,Balladolid
131289,Valladolíd
131292,Temul
131390,Zical
131400,Chan Cenote
131403,Yxmul
131404,Ichmul
131419,vílla
131449,Panaba
131463,Mexquitan
131464,Mexcitam
131536,cerritos
131580,ICHMUL
131581,TIKUCH
131588,las Indias del mar Océano
131626,Soliman
131645,Xanla
131678,Aque
131679,Ake
131736,Chanpoton
131737,Champoton
131760,Gracias a Dios
131856,Ixmul
131862,Tecuche
131863,Tikuch
131881,Castílla
131997,OXKUTZCAB
132102,lagunazos
132137,Tacul
132138,Ticul
132152,Oscuscab
132168,puebos
132174,Oscuscabo
132199,Yequeman
132208,Techaque
132209,Telchaquillo
132219,Postuniche
132281,Cuba
132412,Cancal
132432,Ocaba
132436,Omun
132437,Homun
132464,pla[ya
132472,TITZAL
132473,TIXTUAL
132491,Tetzal
132492,Titzal
132493,Yxtual
132494,Tixtual
132510,Temax
132522,Zinzontun
132633,Tixbalahtum
132634,Tixualactun
132710,Tahtzib
132711,Tahdziu
132716,Yxcacal
132752,Tahbuleb
132821,Títzal
132822,cuadrillera
132826,Puc
133036,Cauque
133037,Caucel
133045,Ixtual
133183,MAMA
133184,KANTEMO
133258,guardanía
133259,Homon
133292,ultramar
133421,Verapaz
133432,Kuche
133439,Zahytza
133440,Sah Itza
133830,Kantemo
133857,Cantemo
133876,TIZIMIN
133877,CEHAC
133879,KAUAN
133880,KANXOC
133928,Temozon
133930,Tezemi
133932,Atequeaque
133933,Cehac
133935,Acacalchen
133937,Cenote Tepipe
133938,Dzonot Tepíp
133939,Caguan
133940,Kauan
133941,Tecanxoco
133942,Kanxoc
133967,Tazimin
133970,Cismopo
133971,Dzitnup
134002,Tequeaque
134014,puerto de Conil
134030,Canxoco
134068,Kaguan
134083,poblaciones
134113,SINANCHE
134114,EGUM
134117,Ciumche
134153,Canacab
134319,Egum
134332,TAHDZIU
134335,Tahzib
134380,Tezal
134386,Zucacab
134387,Tzucacab
134410,Hunpiczib
134411,Hunpicdzib
134522,Pucyuviz
134613,NABALAM
134614,TAHCABO
134615,COZUMEL
